"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description"
"K00627",273.34633710702,4.83874530566362,0.280507670839621,17.2499571622416,1.11982362793974e-66,5.22668241624909e-65,"DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]"
"K00632",8.37870771494041,4.92250445192427,1.63927263990829,3.00285890954641,0.00267456394940937,0.00629469611662693,"fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]"
"K00633",105.633495313501,-4.22209356234243,0.429825532532763,-9.82280772727386,8.98067156758978e-23,8.51728531775523e-22,"lacA; galactoside O-acetyltransferase [EC:2.3.1.18]"
"K00634",104.729011717409,-2.73736841216184,0.412686444248897,-6.63304659096312,3.2882795819062e-11,1.80442713120718e-10,"ptb; phosphate butyryltransferase [EC:2.3.1.19]"
"K00638",20.0969049404076,-4.22934205511675,1.15815377428145,-3.65179663446743,0.00026041207296886,0.000707952716696756,"catB; chloramphenicol O-acetyltransferase type B [EC:2.3.1.28]"
"K00639",231.959068231408,-2.82283373049255,0.314065999150485,-8.98802716030393,2.51707842218544e-19,2.00305436125638e-18,"kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]"
"K00640",495.233755849125,0.286860951273855,0.085698688794067,3.34732019019776,0.000815969035376208,0.0020948920722823,"cysE; serine O-acetyltransferase [EC:2.3.1.30]"
"K00645",483.858947047568,0.245386598384101,0.0810352698343548,3.02814563196617,0.00246059476348647,0.00585412980957777,"fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]"
"K00652",199.290987238,-2.57871425395039,0.403933125034771,-6.38401283313521,1.72506624672687e-10,8.81417612411245e-10,"bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]"
"K00656",590.631667722407,-0.384969754045025,0.116801656900755,-3.29592716627409,0.000980974437162007,0.0024984474628884,"E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]"
"K00657",387.080307031034,1.02052494960083,0.231166359058169,4.4146776103526,1.01160632743989e-05,3.17387664968677e-05,"speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]"
"K00658",98.2400068077727,-2.04625494198645,0.56240430791289,-3.63840552640894,0.000274331224404355,0.000744818239330516,"DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]"
"K00661",1409.70518146257,1.36494876100196,0.0960249654821646,14.2145196735893,7.44605811519498e-46,1.48706372165961e-44,"maa; maltose O-acetyltransferase [EC:2.3.1.79]"
"K00662",20.0260090445339,-4.00159413695524,1.09333256399675,-3.65999721285821,0.000252217991643013,0.000687927470311934,"aacC; aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]"
"K00674",273.147623639308,4.55737970909906,0.468674557361144,9.72397506440125,2.38293026182548e-22,2.2244252376681e-21,"dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]"
"K00675",259.654981601025,10.4909747886191,0.735507930149767,14.263578077918,3.69037321212904e-46,7.55163070107587e-45,"nhoA; N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]"
"K00677",202.69357858633,-2.54215341251295,0.41238573106319,-6.16450381529669,7.0704492535678e-10,3.43115025692998e-09,"lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]"
"K00680",1562.47268265861,5.9415152766549,0.325060455146975,18.2781854346708,1.23465888803271e-74,8.40782462440638e-73,"ytmI; uncharacterized N-acetyltransferase [EC:2.3.1.-]"
"K00687",256.202201688697,9.88112467688816,0.608776022834537,16.2311331364209,3.03798985083887e-59,1.05165082003206e-57,"pbp2B, penA; penicillin-binding protein 2B"
"K00688",688.449395177271,-0.611622859244596,0.0750859537883807,-8.14563614612088,3.77293061990283e-16,2.62965667702623e-15,"PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]"
"K00689",255.810228389982,12.0064693673199,0.92584777555805,12.9680814538687,1.85618332417831e-38,2.85577241801359e-37,"E2.4.1.5; dextransucrase [EC:2.4.1.5]"
"K00690",23.2792529883266,-4.33064689073755,0.665326994861638,-6.50905032289897,7.56273867629333e-11,3.99181911833831e-10,"E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]"
"K00691",262.490613984628,5.42667485103734,0.391206850061716,13.8716253311547,9.41196359850627e-44,1.75324200843924e-42,"mapA; maltose phosphorylase [EC:2.4.1.8]"
"K00702",14.3462477718896,-4.27173700096269,1.25436443139854,-3.40549914684678,0.000660432198896017,0.00171786809906954,"E2.4.1.20; cellobiose phosphorylase [EC:2.4.1.20]"
"K00721",153.580027783421,-2.80516293834545,0.41336223131721,-6.78621007392616,1.15117495303163e-11,6.5506585683471e-11,"DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]"
"K00737",13.6089420926682,-4.19463292634179,1.28037391584863,-3.27609995363081,0.00105251304104875,0.00265945205140907,"MGAT3; beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]"
"K00745",255.810228389982,12.0064693673199,0.92584777555805,12.9680814538687,1.85618332417831e-38,2.85577241801359e-37,"E2.4.1.166; raffinose-raffinose alpha-galactotransferase [EC:2.4.1.166]"
"K00748",106.849248055169,-2.33447075746383,0.488036589402211,-4.78339290159226,1.72360745859178e-06,6.0353199352403e-06,"lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]"
"K00754",283.513920704976,3.14114756518003,0.332991864345233,9.43310603505737,3.98121445545367e-21,3.36137496909646e-20,"bshA; L-malate glycosyltransferase [EC:2.4.1.-]"
"K00756",304.333632943062,2.26992517335625,0.207680244100479,10.9299042053226,8.29359294986708e-28,9.65030395343077e-27,"pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]"
"K00759",433.775116417915,0.618557321426984,0.190704207257166,3.24354313060779,0.00118052935811553,0.00295061308881584,"APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]"
"K00760",739.815410926617,1.15216284848213,0.08582245379959,13.4249581254415,4.31828382124525e-41,7.47422958060532e-40,"hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]"
"K00763",473.910601937037,0.29620953739973,0.0839268656919993,3.52937685635468,0.00041653950860859,0.00110351091757658,"pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]"
"K00764",689.742819541767,-0.615095967389822,0.073674984608596,-8.34877632696588,6.89738157033917e-17,4.90611695945016e-16,"purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]"
"K00765",477.442043675092,0.274870253406068,0.079133119856678,3.47351720624563,0.000513684426062425,0.00134882750054571,"hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]"
"K00766",406.46901623215,0.88713605196701,0.223438580788844,3.97037990858607,7.17581185554204e-05,0.000205291476914061,"trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]"
"K00767",189.303993913179,-2.94843447651446,0.354389061137199,-8.31976717072821,8.81362723259724e-17,6.24774872426774e-16,"nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]"
"K00768",109.665556135313,-3.45382048514023,0.662937926070877,-5.20987010897152,1.88972882688507e-07,7.49039460580207e-07,"E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]"
"K00782",352.106621234306,1.45590584911655,0.317933577228498,4.57927678418879,4.66586427328519e-06,1.51658843436828e-05,"lldG; L-lactate dehydrogenase complex protein LldG"
"K00784",752.722692301266,1.04158350133216,0.0897548101318675,11.6047652465853,3.89755730896378e-31,5.07537713524625e-30,"rnz; ribonuclease Z [EC:3.1.26.11]"
"K00786",278.463314200659,3.36303037956783,0.156710814700915,21.460103988268,3.67480928669372e-102,4.77036180528929e-100,"E2.4.-.-; glycosyltransferase [EC:2.4.-.-]"
"K00790",782.786463534439,0.904395214331236,0.0869068809459079,10.406485706168,2.31614546631829e-25,2.41740408720758e-24,"murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]"
"K00793",408.206475740296,0.866968103433873,0.154359079477777,5.61656694485984,1.94788801576675e-08,8.27354480316472e-08,"ribE, RIB5; riboflavin synthase [EC:2.5.1.9]"
"K00794",413.117717064321,0.881754541302115,0.151668231602517,5.81370621906481,6.11046137402457e-09,2.71765059397196e-08,"ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]"
"K00796",425.807774526585,0.701830707826535,0.0977146835446588,7.18244876171324,6.84737274056079e-13,4.19527822482146e-12,"folP; dihydropteroate synthase [EC:2.5.1.15]"
"K00797",51.6022328552888,-3.45287876718655,0.419806376537739,-8.22493168318075,1.95302143767721e-16,1.37739406657235e-15,"speE, SRM; spermidine synthase [EC:2.5.1.16]"
"K00798",123.694679394415,-2.5069405806151,0.42965612644932,-5.83476046607893,5.38678973952563e-09,2.40868940559628e-08,"MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]"
"K00800",483.755517268205,0.270880720786035,0.0764598744188629,3.54278270589479,0.000395928793271341,0.00105159092535112,"aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]"
"K00805",893.483628661791,2.44914301567795,0.187237171379692,13.0804316131833,4.26014312476201e-39,7.13573973397637e-38,"hepST; heptaprenyl diphosphate synthase [EC:2.5.1.30]"
"K00812",213.056200527335,-2.35489385765357,0.470582311033476,-5.00421244581387,5.60908715156876e-07,2.12012265947376e-06,"aspB; aspartate aminotransferase [EC:2.6.1.1]"
"K00818",359.68233071539,1.42924338073803,0.284315704016554,5.02695897745704,4.98318899825662e-07,1.89909789896862e-06,"E2.6.1.11, argD; acetylornithine aminotransferase [EC:2.6.1.11]"
"K00821",125.912720089499,-3.25134789244096,0.610593510987564,-5.32489755284541,1.01009952726526e-07,4.07374120025231e-07,"argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]"
"K00826",487.262608295987,0.251268826111819,0.0791358530536891,3.17515786354572,0.00149755005850776,0.00369364309018365,"E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]"
"K00831",481.825784684765,0.246224581202582,0.0812591924967782,3.03011356176527,0.00244461801708663,0.00582278855675335,"serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]"
"K00833",111.588620313418,-2.42571000261877,0.451870241988714,-5.36815611477986,7.95456864713043e-08,3.23319747164186e-07,"bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]"
"K00841",261.300202513401,5.36897609998276,0.395705306742516,13.5681175068909,6.18912254692496e-42,1.08023592688766e-40,"patA; aminotransferase [EC:2.6.1.-]"
"K00844",88.0348072196817,-2.77316626973525,0.448809503178945,-6.17893839166228,6.45340710840705e-10,3.14641468642287e-09,"HK; hexokinase [EC:2.7.1.1]"
"K00845",719.634601314258,-0.635574039970173,0.162735126457306,-3.90557376152541,9.40020786242411e-05,0.000265274887639333,"glk; glucokinase [EC:2.7.1.2]"
"K00847",686.913698595093,-0.558554345967037,0.167328943662666,-3.33806174676557,0.000843649993523707,0.00216195069284237,"E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]"
"K00848",291.398595854568,-3.17128751997946,0.22247627582066,-14.2544975111677,4.20316768697232e-46,8.5170529617966e-45,"rhaB; rhamnulokinase [EC:2.7.1.5]"
"K00850",962.889422085896,-1.25058605798348,0.0719157299063642,-17.3896039101845,9.89154497866885e-68,4.77784626062679e-66,"pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]"
"K00851",260.919356190354,8.68995587465014,0.410707321474167,21.1585122063541,2.3037766106204e-99,2.73425372586204e-97,"E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]"
"K00852",613.689897564792,-0.359164450910213,0.0818380920836359,-4.38871974853908,1.14019886960094e-05,3.5558454236654e-05,"rbsK, RBKS; ribokinase [EC:2.7.1.15]"
"K00853",8.83937540887624,-4.13830867552948,1.11367098862875,-3.71591674541592,0.000202468247266458,0.000555884401285438,"araB; L-ribulokinase [EC:2.7.1.16]"
"K00857",374.016511539476,1.17946537371672,0.282264670638465,4.17857952626111,2.93335427438729e-05,8.75370233894023e-05,"tdk, TK; thymidine kinase [EC:2.7.1.21]"
"K00859",482.339415655022,0.243085330617918,0.0803352719105867,3.02588545276192,0.00247906200107581,0.00589469007010241,"coaE; dephospho-CoA kinase [EC:2.7.1.24]"
"K00860",92.112751887106,-2.67032671025979,0.458254147042166,-5.82717412923725,5.63737836446174e-09,2.51802900279291e-08,"cysC; adenylylsulfate kinase [EC:2.7.1.25]"
"K00863",261.700276799777,5.68398879320961,0.39268258533949,14.4747666573896,1.74918337353206e-47,3.70719782329194e-46,"DAK, TKFC; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]"
"K00865",470.897613616705,0.280545416289507,0.0878088079794399,3.1949575759552,0.00139851396494631,0.00346005182274387,"glxK, garK; glycerate 2-kinase [EC:2.7.1.165]"
"K00867",262.856085728596,5.57761825396063,0.367178458769279,15.1904833215322,4.08893635359999e-52,1.08881035979836e-50,"coaA; type I pantothenate kinase [EC:2.7.1.33]"
"K00868",472.246618940664,0.267593938963142,0.0918063057829014,2.91476643876656,0.00355954823308875,0.00818735512749206,"pdxK, pdxY; pyridoxine kinase [EC:2.7.1.35]"
"K00869",261.93672128742,5.59675829935245,0.371433598517453,15.0679914840538,2.62987162626102e-51,6.66127239968798e-50,"E2.7.1.36, MVK, mvaK1; mevalonate kinase [EC:2.7.1.36]"
"K00872",276.399399752004,3.59651641927681,0.324399023103775,11.086705455726,1.45549948137536e-28,1.74240485464936e-27,"thrB1; homoserine kinase [EC:2.7.1.39]"
"K00878",356.363773378865,1.19258831391028,0.23714668182987,5.02890575869765,4.93286744163126e-07,1.88164658884631e-06,"thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]"
"K00879",64.8026040008097,-4.57148452788449,0.637362425904924,-7.1725039664739,7.36382810074295e-13,4.50505772172109e-12,"fucK; L-fuculokinase [EC:2.7.1.51]"
"K00882",377.167868136552,1.00403424196829,0.206801537041345,4.85506179660339,1.20349206766816e-06,4.3510061349813e-06,"fruK; 1-phosphofructokinase [EC:2.7.1.56]"
"K00887",260.577305796647,5.58912080593791,0.37380107219916,14.9521262019282,1.50854680281081e-50,3.52050753869443e-49,"dgkA; undecaprenol kinase [EC:2.7.1.66]"
"K00895",95.3324593311839,-2.83513890185046,0.419723930649274,-6.75477068335075,1.43061344508699e-11,8.08539898080459e-11,"pfp, PFP; diphosphate-dependent phosphofructokinase [EC:2.7.1.90]"
"K00897",255.810228389982,12.0064693673199,0.92584777555805,12.9680814538687,1.85618332417831e-38,2.85577241801359e-37,"aphA; kanamycin kinase [EC:2.7.1.95]"
"K00901",69.2262859357899,-2.70088892979409,0.770672244141286,-3.50458829979472,0.000457313885855947,0.00120768078947591,"dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]"
"K00912",107.09250067854,-2.33850142769017,0.487554755240794,-4.79638728276834,1.61552795717752e-06,5.74072124389685e-06,"lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]"
"K00917",20.3419028147816,-3.83606271640533,1.18146267033296,-3.24687593838597,0.00116679238450113,0.0029180346569643,"lacC; tagatose 6-phosphate kinase [EC:2.7.1.144]"
"K00919",227.711204556024,-3.20191491691846,0.297817411331332,-10.7512683781816,5.8452236155784e-27,6.59811383128062e-26,"ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]"
"K00924",260.05955881982,5.6328102977017,0.380723573129053,14.7950132202409,1.57753344216938e-49,3.43092875328356e-48,"E2.7.1.-; kinase [EC:2.7.1.-]"
"K00925",775.546477105064,0.918083544659163,0.0824440153939118,11.1358421866357,8.39477257814373e-29,1.01371759562817e-27,"ackA; acetate kinase [EC:2.7.2.1]"
"K00926",944.291577800871,1.98990730137209,0.338639156085018,5.87618787023114,4.19821854826875e-09,1.89558694016396e-08,"arcC; carbamate kinase [EC:2.7.2.2]"
"K00928",651.37777013025,-0.4843069792541,0.112828358360091,-4.29242245737935,1.76734280219337e-05,5.39026578583793e-05,"lysC; aspartate kinase [EC:2.7.2.4]"
"K00929",110.852459072226,-2.90508295043852,0.362878617410893,-8.00566032566491,1.18827305277388e-15,8.07870091853139e-15,"buk; butyrate kinase [EC:2.7.2.7]"
"K00930",479.93143132354,0.262461524047788,0.0784559787129023,3.34533490440831,0.000821832698134826,0.00210864300682648,"argB; acetylglutamate kinase [EC:2.7.2.8]"
"K00931",458.724528746328,0.396921481679184,0.132841681521138,2.98792876704157,0.00280875009793488,0.0065732664263783,"proB; glutamate 5-kinase [EC:2.7.2.11]"
"K00936",1375.64841348573,1.53099760068272,0.101361091308045,15.1043914476995,1.51498594712574e-51,3.93328226522519e-50,"pdtaS; two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]"
"K00937",304.210698536662,-2.98457674704056,0.303808397649983,-9.82387837244408,8.8857645700005e-23,8.44655973084259e-22,"ppk; polyphosphate kinase [EC:2.7.4.1]"
"K00938",260.3869176831,5.58804818727698,0.373801113879495,14.949255044431,1.57501209775536e-50,3.59483530443724e-49,"E2.7.4.2, mvaK2; phosphomevalonate kinase [EC:2.7.4.2]"
"K00940",104.290216252372,-2.25442895852186,0.518360722844134,-4.34915081172102,1.36665706834153e-05,4.23032299693795e-05,"ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]"
"K00941",471.501830241965,0.308276232392739,0.082634564255107,3.73059669608757,0.000191026808122822,0.000526210451553184,"thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]"
"K00943",288.123464958497,3.10352237931696,0.252723138652552,12.2803254021933,1.15532636201977e-34,1.6213600364291e-33,"tmk, DTYMK; dTMP kinase [EC:2.7.4.9]"
"K00945",630.208704912571,-0.487588086716218,0.11977406636495,-4.07089866374364,4.68321200946206e-05,0.000136519738156529,"cmk; CMP/dCMP kinase [EC:2.7.4.25]"
"K00946",109.802584285895,-2.31362499523428,0.496660461964647,-4.65836355501753,3.18732955395864e-06,1.07121091967186e-05,"thiL; thiamine-monophosphate kinase [EC:2.7.4.16]"
"K00948",842.800749419253,0.617596861249757,0.101624052892938,6.07727052472903,1.2224543493635e-09,5.78368492853754e-09,"PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]"
"K00949",461.581995972343,0.314068048811213,0.102214834978719,3.07262687335554,0.00212183613830149,0.0051125912520327,"thiN, TPK1, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]"
"K00950",205.303529770487,-2.45250950590443,0.429882655066055,-5.70506736431964,1.16297085394591e-08,5.04804694596791e-08,"folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]"
"K00952",43.6205963075372,-4.52985796619498,0.935456323358372,-4.84240456030313,1.28277253889076e-06,4.62154130663679e-06,"nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]"
"K00956",91.1748106246583,-2.53892080050867,0.46190210256897,-5.4966643069774,3.87042471824162e-08,1.60938381176934e-07,"cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]"
"K00957",95.4329022341477,-2.19002391974018,0.532964888256769,-4.10913358083185,3.97146314831479e-05,0.000117169445441049,"cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]"
"K00962",481.277156005841,0.257427932246404,0.0789494228672104,3.26066895611621,0.00111149725370857,0.00278982452683105,"pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]"
"K00963",283.038606946293,3.46812038871748,0.284151318538894,12.2051884416745,2.91632540319308e-34,4.05164405513848e-33,"UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"
"K00965",377.203131237487,0.940468743265066,0.206803966731108,4.54763396529955,5.4252386253468e-06,1.75244488722322e-05,"galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]"
"K00969",743.700865221623,1.13648715411406,0.0835911223292378,13.5957877158033,4.24169134113916e-42,7.43459317767598e-41,"nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]"
"K00970",105.886393556339,-2.4014056198897,0.470472027173724,-5.10424739663207,3.32113564665354e-07,1.29055168159016e-06,"pcnB; poly(A) polymerase [EC:2.7.7.19]"
